sample_id,numeric_recompute,physical_properties,overall
D01-S001-03434,True,True,pass
D01-S001-03435,True,True,pass
D01-S001-03436,True,True,pass
D01-S001-03437,True,True,pass
D01-S001-03438,True,True,pass
D01-S001-03439,True,True,pass
D01-S001-03440,True,True,pass
D01-S001-03441,True,True,pass
D01-S001-03442,True,True,pass
D01-S001-03443,True,True,pass
D01-S001-03444,True,True,pass
D01-S001-03445,True,True,pass
D01-S001-03446,True,True,pass
D01-S001-03447,True,True,pass
D01-S001-03448,True,True,pass
D01-S001-03449,True,True,pass
D01-S001-03450,True,True,pass
D01-S001-03451,True,True,pass
D01-S001-03452,True,True,pass
D01-S001-03453,True,True,pass
D01-S001-03454,True,True,pass
D01-S001-03455,True,True,pass
D01-S001-03456,True,True,pass
D01-S001-03457,True,True,pass
D01-S001-03458,True,True,pass
D01-S001-03459,True,True,pass
D01-S001-03460,True,True,pass
D01-S001-03461,True,True,pass
D01-S001-03462,True,True,pass
D01-S001-03463,True,True,pass
D01-S001-03464,True,True,pass
D01-S001-03465,True,True,pass
D01-S001-03466,True,True,pass
D01-S001-03467,True,True,pass
D01-S001-03468,True,True,pass
D01-S001-03469,True,True,pass
D01-S001-03470,True,True,pass
D01-S001-03471,True,True,pass
D01-S001-03472,True,True,pass
D01-S001-03473,True,True,pass
D01-S001-03474,True,True,pass
D01-S001-03475,True,True,pass
D01-S001-03476,True,True,pass
D01-S001-03477,True,True,pass
D01-S001-03478,True,True,pass
D01-S001-03479,True,True,pass
D01-S001-03480,True,True,pass
D01-S001-03481,True,True,pass
D01-S001-03482,True,True,pass
D01-S001-03483,True,True,pass
D01-S001-03484,True,True,pass
D01-S001-03485,True,True,pass
D01-S001-03486,True,True,pass
D01-S001-03487,True,True,pass
D01-S001-03488,True,True,pass
D01-S001-03489,True,True,pass
D01-S001-03490,True,True,pass
D01-S001-03491,True,True,pass
D01-S001-03492,True,True,pass
D01-S001-03493,True,True,pass
D01-S001-03494,True,True,pass
D01-S001-03495,True,True,pass
D01-S001-03496,True,True,pass
D01-S001-03497,True,True,pass
D01-S001-03498,True,True,pass
D01-S001-03499,True,True,pass
D01-S001-03500,True,True,pass
D01-S001-03501,True,True,pass
D01-S001-03502,True,True,pass
D01-S001-03503,True,True,pass
D01-S001-03504,True,True,pass
D01-S001-03505,True,True,pass
D01-S001-03506,True,True,pass
D01-S001-03507,True,True,pass
D01-S001-03508,True,True,pass
D01-S001-03509,True,True,pass
D01-S001-03510,True,True,pass
D01-S001-03511,True,True,pass
D01-S001-03512,True,True,pass
D01-S001-03513,True,True,pass
D01-S001-03514,True,True,pass
D01-S001-03515,True,True,pass
D01-S001-03516,True,True,pass
D01-S001-03517,True,True,pass
D01-S001-03518,True,True,pass
D01-S001-03519,True,True,pass
D01-S001-03520,True,True,pass
D01-S001-03521,True,True,pass
D01-S001-03522,True,True,pass
D01-S001-03523,True,True,pass
D01-S001-03524,True,True,pass
D01-S001-03525,True,True,pass
D01-S001-03526,True,True,pass
D01-S001-03527,True,True,pass
D01-S001-03528,True,True,pass
D01-S001-03529,True,True,pass
D01-S001-03530,True,True,pass
D01-S001-03531,True,True,pass
D01-S001-03532,True,True,pass
D01-S001-03533,True,True,pass
D01-S001-03534,True,True,pass
D01-S001-03535,True,True,pass
D01-S001-03536,True,True,pass
D01-S001-03537,True,True,pass
D01-S001-03538,True,True,pass
D01-S001-03539,True,True,pass
D01-S001-03540,True,True,pass
D01-S001-03541,True,True,pass
D01-S001-03542,True,True,pass
D01-S001-03543,True,True,pass
D01-S001-03544,True,True,pass
D01-S001-03545,True,True,pass
D01-S001-03546,True,True,pass
D01-S001-03547,True,True,pass
D01-S001-03548,True,True,pass
D01-S001-03549,True,True,pass
D01-S001-03550,True,True,pass
D01-S001-03551,True,True,pass
D01-S001-03552,True,True,pass
D01-S001-03553,True,True,pass
D01-S001-03554,True,True,pass
D01-S001-03555,True,True,pass
D01-S001-03556,True,True,pass
D01-S001-03557,True,True,pass
D01-S001-03558,True,True,pass
D01-S001-03559,True,True,pass
D01-S001-03560,True,True,pass
D01-S001-03561,True,True,pass
D01-S001-03562,True,True,pass
D01-S001-03563,True,True,pass
D01-S001-03564,True,True,pass
D01-S001-03565,True,True,pass
D01-S001-03566,True,True,pass
D01-S001-03567,True,True,pass
D01-S001-03568,True,True,pass
D01-S001-03569,True,True,pass
D01-S001-03570,True,True,pass
D01-S001-03571,True,True,pass
D01-S001-03572,True,True,pass
D01-S001-03573,True,True,pass
D01-S001-03574,True,True,pass
D01-S001-03575,True,True,pass
D01-S001-03576,True,True,pass
D01-S001-03577,True,True,pass
D01-S001-03578,True,True,pass
D01-S001-03579,True,True,pass
D01-S001-03580,True,True,pass
D01-S001-03581,True,True,pass
D01-S001-03582,True,True,pass
D01-S001-03583,True,True,pass
D01-S001-03584,True,True,pass
D01-S001-03585,True,True,pass
D01-S001-03586,True,True,pass
D01-S001-03587,True,True,pass
D01-S001-03588,True,True,pass
D01-S001-03589,True,True,pass
D01-S001-03590,True,True,pass
D01-S001-03591,True,True,pass
D01-S001-03592,True,True,pass
D01-S001-03593,True,True,pass
D01-S001-03594,True,True,pass
D01-S001-03595,True,True,pass
D01-S001-03596,True,True,pass
D01-S001-03597,True,True,pass
D01-S001-03598,True,True,pass
D01-S001-03599,True,True,pass
D01-S001-03600,True,True,pass
D01-S001-03601,True,True,pass
D01-S001-03602,True,True,pass
D01-S001-03603,True,True,pass
D01-S001-03604,True,True,pass
D01-S001-03605,True,True,pass
D01-S001-03606,True,True,pass
D01-S001-03607,True,True,pass
D01-S001-03608,True,True,pass
D01-S001-03609,True,True,pass
D01-S001-03610,True,True,pass
D01-S001-03611,True,True,pass
D01-S001-03612,True,True,pass
D01-S001-03613,True,True,pass
D01-S001-03614,True,True,pass
D01-S001-03615,True,True,pass
D01-S001-03616,True,True,pass
D01-S001-03617,True,True,pass
D01-S001-03618,True,True,pass
D01-S001-03619,True,True,pass
D01-S001-03620,True,True,pass
D01-S001-03621,True,True,pass
D01-S001-03622,True,True,pass
D01-S001-03623,True,True,pass
D01-S001-03624,True,True,pass
D01-S001-03625,True,True,pass
D01-S001-03626,True,True,pass
D01-S001-03627,True,True,pass
D01-S001-03628,True,True,pass
D01-S001-03629,True,True,pass
D01-S001-03630,True,True,pass
D01-S001-03631,True,True,pass
D01-S001-03632,True,True,pass
D01-S001-03633,True,True,pass
D01-S001-03634,True,True,pass
D01-S001-03635,True,True,pass
D01-S001-03636,True,True,pass
D01-S001-03637,True,True,pass
D01-S001-03638,True,True,pass
D01-S001-03639,True,True,pass
D01-S001-03640,True,True,pass
D01-S001-03641,True,True,pass
D01-S001-03642,True,True,pass
D01-S001-03643,True,True,pass
D01-S001-03644,True,True,pass
D01-S001-03645,True,True,pass
D01-S001-03646,True,True,pass
D01-S001-03647,True,True,pass
D01-S001-03648,True,True,pass
D01-S001-03649,True,True,pass
D01-S001-03650,True,True,pass
D01-S001-03651,True,True,pass
D01-S001-03652,True,True,pass
D01-S001-03653,True,True,pass
D01-S001-03654,True,True,pass
D01-S001-03655,True,True,pass
D01-S001-03656,True,True,pass
D01-S001-03657,True,True,pass
D01-S001-03658,True,True,pass
D01-S001-03659,True,True,pass
D01-S001-03660,True,True,pass
D01-S001-03661,True,True,pass
D01-S001-03662,True,True,pass
D01-S001-03663,True,True,pass
D01-S001-03664,True,True,pass
D01-S001-03665,True,True,pass
D01-S001-03666,True,True,pass
D01-S001-03667,True,True,pass
D01-S001-03668,True,True,pass
D01-S001-03669,True,True,pass
D01-S001-03670,True,True,pass
D01-S001-03671,True,True,pass
D01-S001-03672,True,True,pass
D01-S001-03673,True,True,pass
D01-S001-03674,True,True,pass
D01-S001-03675,True,True,pass
D01-S001-03676,True,True,pass
D01-S001-03677,True,True,pass
D01-S001-03678,True,True,pass
D01-S001-03679,True,True,pass
D01-S001-03680,True,True,pass
D01-S001-03681,True,True,pass
D01-S001-03682,True,True,pass
D01-S001-03683,True,True,pass
D01-S001-03684,True,True,pass
D01-S001-03685,True,True,pass
D01-S001-03686,True,True,pass
D01-S001-03687,True,True,pass
D01-S001-03688,True,True,pass
D01-S001-03689,True,True,pass
D01-S001-03690,True,True,pass
D01-S001-03691,True,True,pass
D01-S001-03692,True,True,pass
D01-S001-03693,True,True,pass
D01-S001-03694,True,True,pass
D01-S001-03695,True,True,pass
D01-S001-03696,True,True,pass
D01-S001-03697,True,True,pass
D01-S001-03698,True,True,pass
D01-S001-03699,True,True,pass
D01-S001-03700,True,True,pass
D01-S001-03701,True,True,pass
D01-S001-03702,True,True,pass
D01-S001-03703,True,True,pass
D01-S001-03704,True,True,pass
D01-S001-03705,True,True,pass
D01-S001-03706,True,True,pass
D01-S001-03707,True,True,pass
D01-S001-03708,True,True,pass
D01-S001-03709,True,True,pass
D01-S001-03710,True,True,pass
D01-S001-03711,True,True,pass
D01-S001-03712,True,True,pass
D01-S001-03713,True,True,pass
D01-S001-03714,True,True,pass
D01-S001-03715,True,True,pass
D01-S001-03716,True,True,pass
D01-S001-03717,True,True,pass
D01-S001-03718,True,True,pass
D01-S001-03719,True,True,pass
D01-S001-03720,True,True,pass
D01-S001-03721,True,True,pass
D01-S001-03722,True,True,pass
D01-S001-03723,True,True,pass
D01-S001-03724,True,True,pass
D01-S001-03725,True,True,pass
D01-S001-03726,True,True,pass
D01-S001-03727,True,True,pass
D01-S001-03728,True,True,pass
D01-S001-03729,True,True,pass
D01-S001-03730,True,True,pass
D01-S001-03731,True,True,pass
D01-S001-03732,True,True,pass
D01-S001-03733,True,True,pass
D01-S001-03734,True,True,pass
D01-S001-03735,True,True,pass
D01-S001-03736,True,True,pass
D01-S001-03737,True,True,pass
D01-S001-03738,True,True,pass
D01-S001-03739,True,True,pass
D01-S001-03740,True,True,pass
D01-S001-03741,True,True,pass
D01-S001-03742,True,True,pass
D01-S001-03743,True,True,pass
D01-S001-03744,True,True,pass
D01-S001-03745,True,True,pass
D01-S001-03746,True,True,pass
D01-S001-03747,True,True,pass
D01-S001-03748,True,True,pass
D01-S001-03749,True,True,pass
D01-S001-03750,True,True,pass
D01-S001-03751,True,True,pass
D01-S001-03752,True,True,pass
D01-S001-03753,True,True,pass
D01-S001-03754,True,True,pass
D01-S001-03755,True,True,pass
D01-S001-03756,True,True,pass
D01-S001-03757,True,True,pass
D01-S001-03758,True,True,pass
D01-S001-03759,True,True,pass
D01-S001-03760,True,True,pass
D01-S001-03761,True,True,pass
D01-S001-03762,True,True,pass
D01-S001-03763,True,True,pass
D01-S001-03764,True,True,pass
D01-S001-03765,True,True,pass
D01-S001-03766,True,True,pass
D01-S001-03767,True,True,pass
D01-S001-03768,True,True,pass
D01-S001-03769,True,True,pass
D01-S001-03770,True,True,pass
D01-S001-03771,True,True,pass
D01-S001-03772,True,True,pass
D01-S001-03773,True,True,pass
D01-S001-03774,True,True,pass
D01-S001-03775,True,True,pass
D01-S001-03776,True,True,pass
D01-S001-03777,True,True,pass
D01-S001-03778,True,True,pass
D01-S001-03779,True,True,pass
D01-S001-03780,True,True,pass
D01-S001-03781,True,True,pass
D01-S001-03782,True,True,pass
D01-S001-03783,True,True,pass
D01-S001-03784,True,True,pass
D01-S001-03785,True,True,pass
D01-S001-03786,True,True,pass
D01-S001-03787,True,True,pass
D01-S001-03788,True,True,pass
D01-S001-03789,True,True,pass
D01-S001-03790,True,True,pass
D01-S001-03791,True,True,pass
D01-S001-03792,True,True,pass
D01-S001-03793,True,True,pass
D01-S001-03794,True,True,pass
D01-S001-03795,True,True,pass
D01-S001-03796,True,True,pass
D01-S001-03797,True,True,pass
D01-S001-03798,True,True,pass
D01-S001-03799,True,True,pass
D01-S001-03800,True,True,pass
D01-S001-03801,True,True,pass
D01-S001-03802,True,True,pass
D01-S001-03803,True,True,pass
D01-S001-03804,True,True,pass
D01-S001-03805,True,True,pass
D01-S001-03806,True,True,pass
D01-S001-03807,True,True,pass
D01-S001-03808,True,True,pass
D01-S001-03809,True,True,pass
D01-S001-03810,True,True,pass
D01-S001-03811,True,True,pass
D01-S001-03812,True,True,pass
D01-S001-03813,True,True,pass
D01-S001-03814,True,True,pass
D01-S001-03815,True,True,pass
D01-S001-03816,True,True,pass
D01-S001-03817,True,True,pass
D01-S001-03818,True,True,pass
D01-S001-03819,True,True,pass
D01-S001-03820,True,True,pass
D01-S001-03821,True,True,pass
D01-S001-03822,True,True,pass
D01-S001-03823,True,True,pass
D01-S001-03824,True,True,pass
D01-S001-03825,True,True,pass
D01-S001-03826,True,True,pass
D01-S001-03827,True,True,pass
D01-S001-03828,True,True,pass
D01-S001-03829,True,True,pass
D01-S001-03830,True,True,pass
D01-S001-03831,True,True,pass
D01-S001-03832,True,True,pass
D01-S001-03833,True,True,pass
D01-S001-03834,True,True,pass
D01-S001-03835,True,True,pass
D01-S001-03836,True,True,pass
D01-S001-03837,True,True,pass
D01-S001-03838,True,True,pass
D01-S001-03839,True,True,pass
D01-S001-03840,True,True,pass
D01-S001-03841,True,True,pass
D01-S001-03842,True,True,pass
D01-S001-03843,True,True,pass
D01-S001-03844,True,True,pass
D01-S001-03845,True,True,pass
D01-S001-03846,True,True,pass
D01-S001-03847,True,True,pass
D01-S001-03848,True,True,pass
D01-S001-03849,True,True,pass
D01-S001-03850,True,True,pass
D01-S001-03851,True,True,pass
D01-S001-03852,True,True,pass
D01-S001-03853,True,True,pass
D01-S001-03854,True,True,pass
D01-S001-03855,True,True,pass
D01-S001-03856,True,True,pass
D01-S001-03857,True,True,pass
D01-S001-03858,True,True,pass
D01-S001-03859,True,True,pass
D01-S001-03860,True,True,pass
D01-S001-03861,True,True,pass
D01-S001-03862,True,True,pass
D01-S001-03863,True,True,pass
D01-S001-03864,True,True,pass
D01-S001-03865,True,True,pass
D01-S001-03866,True,True,pass
D01-S001-03867,True,True,pass
D01-S001-03868,True,True,pass
D01-S001-03869,True,True,pass
D01-S001-03870,True,True,pass
D01-S001-03871,True,True,pass
D01-S001-03872,True,True,pass
D01-S001-03873,True,True,pass
D01-S001-03874,True,True,pass
D01-S001-03875,True,True,pass
D01-S001-03876,True,True,pass
D01-S001-03877,True,True,pass
D01-S001-03878,True,True,pass
D01-S001-03879,True,True,pass
D01-S001-03880,True,True,pass
D01-S001-03881,True,True,pass
D01-S001-03882,True,True,pass
D01-S001-03883,True,True,pass
D01-S001-03884,True,True,pass
D01-S001-03885,True,True,pass
D01-S001-03886,True,True,pass
D01-S001-03887,True,True,pass
D01-S001-03888,True,True,pass
D01-S001-03889,True,True,pass
D01-S001-03890,True,True,pass
D01-S001-03891,True,True,pass
D01-S001-03892,True,True,pass
D01-S001-03893,True,True,pass
D01-S001-03894,True,True,pass
D01-S001-03895,True,True,pass
D01-S001-03896,True,True,pass
D01-S001-03897,True,True,pass
D01-S001-03898,True,True,pass
D01-S001-03899,True,True,pass
D01-S001-03900,True,True,pass
D01-S001-03901,True,True,pass
D01-S001-03902,True,True,pass
D01-S001-03903,True,True,pass
D01-S001-03904,True,True,pass
D01-S001-03905,True,True,pass
D01-S001-03906,True,True,pass
D01-S001-03907,True,True,pass
D01-S001-03908,True,True,pass
D01-S001-03909,True,True,pass
D01-S001-03910,True,True,pass
D01-S001-03911,True,True,pass
D01-S001-03912,True,True,pass
D01-S001-03913,True,True,pass
D01-S001-03914,True,True,pass
D01-S001-03915,True,True,pass
D01-S001-03916,True,True,pass
D01-S001-03917,True,True,pass
D01-S001-03918,True,True,pass
D01-S001-03919,True,True,pass
D01-S001-03920,True,True,pass
D01-S001-03921,True,True,pass
D01-S001-03922,True,True,pass
D01-S001-03923,True,True,pass
D01-S001-03924,True,True,pass
D01-S001-03925,True,True,pass
D01-S001-03926,True,True,pass
D01-S001-03927,True,True,pass
D01-S001-03928,True,True,pass
D01-S001-03929,True,True,pass
D01-S001-03930,True,True,pass
D01-S001-03931,True,True,pass
D01-S001-03932,True,True,pass
D01-S001-03933,True,True,pass
D01-S001-03934,True,True,pass
D01-S001-03935,True,True,pass
D01-S001-03936,True,True,pass
D01-S001-03937,True,True,pass
D01-S001-03938,True,True,pass
D01-S001-03939,True,True,pass
D01-S001-03940,True,True,pass
D01-S001-03941,True,True,pass
D01-S001-03942,True,True,pass
D01-S001-03943,True,True,pass
D01-S001-03944,True,True,pass
D01-S001-03945,True,True,pass
D01-S001-03946,True,True,pass
D01-S001-03947,True,True,pass
D01-S001-03948,True,True,pass
D01-S001-03949,True,True,pass
D01-S001-03950,True,True,pass
D01-S001-03951,True,True,pass
D01-S001-03952,True,True,pass
D01-S001-03953,True,True,pass
D01-S001-03954,True,True,pass
D01-S001-03955,True,True,pass
D01-S001-03956,True,True,pass
D01-S001-03957,True,True,pass
D01-S001-03958,True,True,pass
D01-S001-03959,True,True,pass
D01-S001-03960,True,True,pass
D01-S001-03961,True,True,pass
D01-S001-03962,True,True,pass
D01-S001-03963,True,True,pass
D01-S001-03964,True,True,pass
D01-S001-03965,True,True,pass
D01-S001-03966,True,True,pass
D01-S001-03967,True,True,pass
D01-S001-03968,True,True,pass
D01-S001-03969,True,True,pass
D01-S001-03970,True,True,pass
D01-S001-03971,True,True,pass
D01-S001-03972,True,True,pass
D01-S001-03973,True,True,pass
D01-S001-03974,True,True,pass
D01-S001-03975,True,True,pass
D01-S001-03976,True,True,pass
D01-S001-03977,True,True,pass
D01-S001-03978,True,True,pass
D01-S001-03979,True,True,pass
D01-S001-03980,True,True,pass
D01-S001-03981,True,True,pass
D01-S001-03982,True,True,pass
D01-S001-03983,True,True,pass
D01-S001-03984,True,True,pass
D01-S001-03985,True,True,pass
D01-S001-03986,True,True,pass
D01-S001-03987,True,True,pass
D01-S001-03988,True,True,pass
D01-S001-03989,True,True,pass
D01-S001-03990,True,True,pass
D01-S001-03991,True,True,pass
D01-S001-03992,True,True,pass
D01-S001-03993,True,True,pass
D01-S001-03994,True,True,pass
D01-S001-03995,True,True,pass
D01-S001-03996,True,True,pass
D01-S001-03997,True,True,pass
D01-S001-03998,True,True,pass
D01-S001-03999,True,True,pass
D01-S001-04000,True,True,pass
D01-S001-04001,True,True,pass
D01-S001-04002,True,True,pass
D01-S001-04003,True,True,pass
D01-S001-04004,True,True,pass
D01-S001-04005,True,True,pass
D01-S001-04006,True,True,pass
D01-S001-04007,True,True,pass
D01-S001-04008,True,True,pass
D01-S001-04009,True,True,pass
D01-S001-04010,True,True,pass
D01-S001-04011,True,True,pass
D01-S001-04012,True,True,pass
